dom ; request ; size ; historical ; collinearity
732.0 ; 113.0 ; 3762.365234375 ; 34.16 ; 70.86
3424.0 ; 223.0 ; 10491.19921875 ; 6.26 ; 65.78
1205.0 ; 193.0 ; 1850.1181640625 ; 21.16 ; 57.33
458.0 ; 15.0 ; 408.8447265625 ; 74.47 ; 61.73
718.0 ; 46.0 ; 943.1640625 ; 55.96 ; 57.48
357.0 ; 36.0 ; 129.8017578125 ; 76.38 ; 62.07
526.0 ; 48.0 ; 15858.5263671875 ; 52.33 ; 77.63
1630.0 ; 308.0 ; 12201.1142578125 ; 8.72 ; 70.47
1198.0 ; 138.0 ; 967.69140625 ; 28.84 ; 53.09
1450.0 ; 275.0 ; 1928.2333984375 ; 15.90 ; 48.64
623.0 ; 121.0 ; 7224.8720703125 ; 34.87 ; 71.31
2004.0 ; 362.0 ; 393.72265625 ; 19.66 ; 69.48
855.0 ; 43.0 ; 1183.2900390625 ; 51.56 ; 54.57
21.0 ; 5.0 ; 519.4462890625 ; 93.28 ; 75.41
994.0 ; 151.0 ; 358.1298828125 ; 34.46 ; 56.40
770.0 ; 166.0 ; 4495.46484375 ; 27.09 ; 67.06
2406.0 ; 61.0 ; 3257.099609375 ; 26.80 ; 52.30
677.0 ; 19.0 ; 599.134765625 ; 64.42 ; 47.36
1356.0 ; 53.0 ; 2201.4267578125 ; 36.72 ; 63.90
859.0 ; 63.0 ; 710.0224609375 ; 49.19 ; 60.69
175.0 ; 4.0 ; 434.85546875 ; 86.94 ; 56.15
3803.0 ; 153.0 ; 2272.5458984375 ; 14.22 ; 56.05
116.0 ; 12.0 ; 99.5341796875 ; 89.43 ; 46.42
1167.0 ; 289.0 ; 3147.248046875 ; 16.48 ; 63.70
38.0 ; 2.0 ; 433.4599609375 ; 93.22 ; 71.31
2703.0 ; 476.0 ; 26096.54296875 ; 4.84 ; 70.17
360.0 ; 37.0 ; 1865.078125 ; 67.66 ; 65.68
1087.0 ; 103.0 ; 11097.3017578125 ; 25.15 ; 70.17
902.0 ; 114.0 ; 1803.3193359375 ; 33.46 ; 54.02
494.0 ; 57.0 ; 107.66015625 ; 65.91 ; 63.26
1714.0 ; 206.0 ; 3510.44140625 ; 12.16 ; 54.02
985.0 ; 15.0 ; 355.283203125 ; 58.27 ; 64.54
1016.0 ; 127.0 ; 4542.7861328125 ; 24.64 ; 70.17
58.0 ; 11.0 ; 215.9091796875 ; 91.70 ; 60.59
215.0 ; 72.0 ; 19.3642578125 ; 74.26 ; 73.19
1556.0 ; 339.0 ; 26791.51171875 ; 9.19 ; 79.65
492.0 ; 13.0 ; 337.1630859375 ; 73.68 ; 57.09
1220.0 ; 210.0 ; 501.8310546875 ; 26.70 ; 62.62
833.0 ; 43.0 ; 929.5029296875 ; 53.42 ; 45.73
699.0 ; 133.0 ; 5445.7275390625 ; 31.40 ; 70.77
658.0 ; 93.0 ; 1924.62109375 ; 43.28 ; 64.49
510.0 ; 34.0 ; 2072.1337890625 ; 61.33 ; 70.07
114.0 ; 28.0 ; 1041.7080078125 ; 81.92 ; 70.77
934.0 ; 243.0 ; 1752.3349609375 ; 24.97 ; 57.48
237.0 ; 10.0 ; 134.2734375 ; 85.55 ; 52.69
530.0 ; 36.0 ; 1519.7578125 ; 62.08 ; 65.38
1374.0 ; 124.0 ; 3127.087890625 ; 21.32 ; 74.02
2511.0 ; 74.0 ; 2855.458984375 ; 24.19 ; 40.69
3464.0 ; 246.0 ; 1710.7568359375 ; 12.20 ; 59.46
238.0 ; 24.0 ; 1769.830078125 ; 75.37 ; 69.58
2222.0 ; 691.0 ; 3408.552734375 ; 8.25 ; 48.15
782.0 ; 209.0 ; 2327.650390625 ; 27.80 ; 66.96
833.0 ; 76.0 ; 2041.9560546875 ; 41.01 ; 62.86
662.0 ; 173.0 ; 995.5537109375 ; 38.32 ; 47.41
289.0 ; 21.0 ; 58.82421875 ; 82.35 ; 61.53
360.0 ; 106.0 ; 1200.6318359375 ; 55.94 ; 65.73
298.0 ; 31.0 ; 251.6171875 ; 79.22 ; 46.42
792.0 ; 5.0 ; 322.755859375 ; 64.35 ; 59.51
1061.0 ; 59.0 ; 554.5498046875 ; 46.67 ; 51.31
3103.0 ; 162.0 ; 4917.4638671875 ; 10.07 ; 63.16
743.0 ; 336.0 ; 5764.8056640625 ; 23.51 ; 70.96
1438.0 ; 656.0 ; 937.9658203125 ; 20.07 ; 39.41
3844.0 ; 1104.0 ; 1704.6025390625 ; 11.08 ; 47.06
679.0 ; 29.0 ; 43.6962890625 ; 65.53 ; 71.01
179.0 ; 12.0 ; 195.6142578125 ; 86.97 ; 57.73
793.0 ; 166.0 ; 4623.0908203125 ; 26.37 ; 65.48
47.0 ; 1.0 ; 5.1005859375 ; 95.81 ; 69.68
25.0 ; 3.0 ; 114.6259765625 ; 95.39 ; 70.17
304.0 ; 38.0 ; 1830.07421875 ; 69.92 ; 65.48
1278.0 ; 68.0 ; 1679.7451171875 ; 35.74 ; 49.98
503.0 ; 102.0 ; 2322.1142578125 ; 46.43 ; 69.23
836.0 ; 156.0 ; 1296.0029296875 ; 32.74 ; 54.67
301.0 ; 13.0 ; 1369.7880859375 ; 76.33 ; 70.17
386.0 ; 77.0 ; 554.0625 ; 63.61 ; 48.35
76.0 ; 4.0 ; 62.37890625 ; 91.86 ; 72.84
383.0 ; 93.0 ; 832.18359375 ; 59.05 ; 58.91
1979.0 ; 293.0 ; 5894.51953125 ; 7.52 ; 64.49
1279.0 ; 272.0 ; 2810.0859375 ; 15.67 ; 62.77
938.0 ; 265.0 ; 548.0166015625 ; 30.24 ; 54.27
1976.0 ; 375.0 ; 2702.935546875 ; 10.49 ; 47.21
2239.0 ; 59.0 ; 2523.7431640625 ; 29.22 ; 40.69
98.0 ; 6.0 ; 1847.2822265625 ; 82.24 ; 76.20
1439.0 ; 330.0 ; 2374.9619140625 ; 14.60 ; 60.94
885.0 ; 120.0 ; 1788.3046875 ; 33.11 ; 54.02
1106.0 ; 255.0 ; 6622.4765625 ; 15.55 ; 67.06
38.0 ; 2.0 ; 45.181640625 ; 95.23 ; 50.86
1072.0 ; 62.0 ; 1369.271484375 ; 41.51 ; 58.77
3302.0 ; 283.0 ; 5705.7578125 ; 5.73 ; 53.93
425.0 ; 37.0 ; 1226.091796875 ; 67.57 ; 65.38
1484.0 ; 24.0 ; 249.7080078125 ; 50.32 ; 65.98
482.0 ; 47.0 ; 4476.75390625 ; 55.85 ; 70.57
700.0 ; 34.0 ; 2361.7958984375 ; 53.61 ; 65.78
446.0 ; 35.0 ; 201.7431640625 ; 72.46 ; 64.44
486.0 ; 65.0 ; 1221.94140625 ; 58.50 ; 59.90
71.0 ; 37.0 ; 39.5888671875 ; 87.01 ; 46.42
774.0 ; 78.0 ; 1099.388671875 ; 46.08 ; 49.78
4277.0 ; 41.0 ; 1142.3916015625 ; 37.48 ; 60.89
1053.0 ; 221.0 ; 2686.6796875 ; 20.48 ; 56.79
1186.0 ; 193.0 ; 3753.609375 ; 17.64 ; 64.49
3641.0 ; 353.0 ; 7144.8115234375 ; 5.24 ; 61.93
1246.0 ; 282.0 ; 4018.080078125 ; 14.22 ; 61.93
716.0 ; 20.0 ; 705.931640625 ; 62.44 ; 42.02
717.0 ; 80.0 ; 307.115234375 ; 51.62 ; 53.73
723.0 ; 180.0 ; 175.529296875 ; 40.33 ; 59.56
530.0 ; 49.0 ; 540.5732421875 ; 64.12 ; 42.57
120.0 ; 29.0 ; 829.818359375 ; 82.67 ; 70.47
1460.0 ; 74.0 ; 9936.41015625 ; 25.82 ; 66.17
560.0 ; 119.0 ; 1235.0009765625 ; 45.69 ; 62.77
343.0 ; 78.0 ; 1407.126953125 ; 60.81 ; 61.93
120.0 ; 15.0 ; 356.455078125 ; 87.64 ; 64.49
174.0 ; 29.0 ; 352.306640625 ; 83.58 ; 57.93
1711.0 ; 488.0 ; 1825.84765625 ; 14.08 ; 45.04
2414.0 ; 82.0 ; 995.6298828125 ; 29.11 ; 56.35
226.0 ; 16.0 ; 101.794921875 ; 85.32 ; 66.12
390.0 ; 87.0 ; 3462.7822265625 ; 51.73 ; 70.77
1094.0 ; 139.0 ; 1439.705078125 ; 28.05 ; 45.93
1256.0 ; 339.0 ; 932.208984375 ; 22.29 ; 40.49
1019.0 ; 308.0 ; 12495.84375 ; 16.09 ; 71.31
138.0 ; 1.0 ; 16.8271484375 ; 91.37 ; 69.68
594.0 ; 127.0 ; 2238.0048828125 ; 39.64 ; 60.59
278.0 ; 30.0 ; 753.9404296875 ; 77.51 ; 65.19
524.0 ; 47.0 ; 532.6513671875 ; 64.89 ; 42.57
2621.0 ; 86.0 ; 5031.3017578125 ; 19.41 ; 55.46
1612.0 ; 121.0 ; 46097.234375 ; 16.55 ; 77.63
3116.0 ; 725.0 ; 1917.1826171875 ; 10.50 ; 53.19
450.0 ; 30.0 ; 620.6162109375 ; 71.07 ; 55.75
416.0 ; 14.0 ; 820.404296875 ; 74.14 ; 53.93
721.0 ; 145.0 ; 896.916015625 ; 38.93 ; 45.19
23.0 ; 1.0 ; 2.814453125 ; 97.11 ; 68.20
1040.0 ; 12.0 ; 696.052734375 ; 55.74 ; 62.02
827.0 ; 241.0 ; 4626.2783203125 ; 22.67 ; 67.06
34.0 ; 208.0 ; 253.9208984375 ; 65.94 ; 51.65
320.0 ; 68.0 ; 6167.3779296875 ; 56.82 ; 79.65
622.0 ; 106.0 ; 314.0341796875 ; 50.05 ; 72.59
1402.0 ; 37.0 ; 1167.953125 ; 43.84 ; 58.91
1502.0 ; 371.0 ; 3518.69921875 ; 12.02 ; 55.51
563.0 ; 43.0 ; 981.1298828125 ; 61.89 ; 53.93
126.0 ; 13.0 ; 48.0986328125 ; 89.30 ; 62.07
54.0 ; 12.0 ; 398.326171875 ; 91.02 ; 70.47
3012.0 ; 588.0 ; 14444.3466796875 ; 4.83 ; 69.23
3024.0 ; 119.0 ; 2549.03125 ; 17.07 ; 67.56
482.0 ; 154.0 ; 1571.279296875 ; 43.74 ; 65.73
3850.0 ; 560.0 ; 9975.330078125 ; 4.86 ; 59.21
379.0 ; 74.0 ; 1336.7802734375 ; 60.46 ; 65.83
1207.0 ; 313.0 ; 1655.6181640625 ; 19.59 ; 45.38
917.0 ; 119.0 ; 16047.841796875 ; 26.30 ; 76.20
1217.0 ; 286.0 ; 3082.796875 ; 15.81 ; 56.79
558.0 ; 63.0 ; 1199.5576171875 ; 56.20 ; 58.02
198.0 ; 6.0 ; 216.037109375 ; 87.00 ; 41.93
1357.0 ; 99.0 ; 1108.365234375 ; 31.27 ; 66.17
669.0 ; 43.0 ; 457.2001953125 ; 60.89 ; 50.67
626.0 ; 14.0 ; 427.4638671875 ; 67.93 ; 57.09
920.0 ; 35.0 ; 1367.4111328125 ; 50.85 ; 52.99
601.0 ; 67.0 ; 485.62890625 ; 57.43 ; 53.09
648.0 ; 185.0 ; 950.25390625 ; 38.47 ; 72.35
257.0 ; 87.0 ; 1613.8828125 ; 61.54 ; 67.90
445.0 ; 53.0 ; 674.2880859375 ; 65.96 ; 55.46
743.0 ; 82.0 ; 1910.6689453125 ; 42.71 ; 62.17
853.0 ; 156.0 ; 6219.810546875 ; 24.69 ; 70.47
1097.0 ; 51.0 ; 271.7880859375 ; 49.43 ; 68.64
2225.0 ; 6.0 ; 650.056640625 ; 46.99 ; 60.89
165.0 ; 4.0 ; 119.5771484375 ; 88.86 ; 58.37
347.0 ; 63.0 ; 1161.166015625 ; 65.15 ; 64.49
1397.0 ; 508.0 ; 13805.01171875 ; 10.57 ; 71.31
2353.0 ; 215.0 ; 684.5390625 ; 18.29 ; 66.42
599.0 ; 176.0 ; 236.5126953125 ; 44.43 ; 58.62
2599.0 ; 545.0 ; 7213.7763671875 ; 5.14 ; 66.96
829.0 ; 28.0 ; 976.5859375 ; 56.30 ; 43.01
228.0 ; 69.0 ; 1981.080078125 ; 65.08 ; 70.77
2410.0 ; 715.0 ; 13594.513671875 ; 5.03 ; 67.06
819.0 ; 166.0 ; 15961.8759765625 ; 24.26 ; 79.65
75.0 ; 2.0 ; 28.0009765625 ; 92.35 ; 64.54
370.0 ; 28.0 ; 321.3173828125 ; 76.43 ; 39.60
881.0 ; 172.0 ; 3105.9345703125 ; 25.30 ; 65.83
246.0 ; 44.0 ; 757.1943359375 ; 75.84 ; 67.90
164.0 ; 13.0 ; 22.6826171875 ; 88.30 ; 65.88
369.0 ; 170.0 ; 826.0029296875 ; 50.97 ; 62.42
339.0 ; 18.0 ; 751.3779296875 ; 77.14 ; 56.15
86.0 ; 14.0 ; 1989.279296875 ; 81.11 ; 75.41
46.0 ; 8.0 ; 529.607421875 ; 91.51 ; 71.31
38.0 ; 2.0 ; 433.3505859375 ; 93.22 ; 71.31
976.0 ; 301.0 ; 515.509765625 ; 29.27 ; 49.68
758.0 ; 201.0 ; 5398.5849609375 ; 25.05 ; 70.47
353.0 ; 21.0 ; 244.8623046875 ; 78.74 ; 50.67
1171.0 ; 56.0 ; 230.3271484375 ; 47.28 ; 61.33
704.0 ; 18.0 ; 307.2333984375 ; 65.28 ; 56.10
59.0 ; 13.0 ; 5.4912109375 ; 92.50 ; 70.37
435.0 ; 62.0 ; 1129.4833984375 ; 61.82 ; 59.21
2123.0 ; 140.0 ; 2333.8330078125 ; 16.51 ; 57.73
571.0 ; 65.0 ; 1210.919921875 ; 55.18 ; 52.10
1367.0 ; 356.0 ; 1341.9580078125 ; 18.99 ; 44.44
713.0 ; 54.0 ; 742.8759765625 ; 55.30 ; 40.69
53.0 ; 9.0 ; 3.62890625 ; 93.56 ; 67.85
644.0 ; 136.0 ; 2715.7666015625 ; 35.78 ; 66.47
400.0 ; 120.0 ; 2562.41796875 ; 47.63 ; 67.90
724.0 ; 88.0 ; 2527.4326171875 ; 40.42 ; 65.88
261.0 ; 75.0 ; 600.0498046875 ; 68.89 ; 54.32
1779.0 ; 286.0 ; 13319.861328125 ; 7.64 ; 69.58
1650.0 ; 389.0 ; 3590.431640625 ; 10.85 ; 58.91
95.0 ; 5.0 ; 219.6494140625 ; 90.33 ; 56.15
145.0 ; 3.0 ; 27.4560546875 ; 90.14 ; 61.98
886.0 ; 188.0 ; 2770.1787109375 ; 25.00 ; 61.09
76.0 ; 1.0 ; 222.306640625 ; 92.10 ; 65.78
455.0 ; 59.0 ; 1387.01953125 ; 60.46 ; 67.90
1712.0 ; 128.0 ; 2945.931640625 ; 18.28 ; 53.93
1317.0 ; 60.0 ; 4575.9501953125 ; 32.03 ; 65.78
175.0 ; 14.0 ; 123.240234375 ; 87.21 ; 57.23
619.0 ; 8.0 ; 722.6943359375 ; 67.34 ; 40.69
64.0 ; 1.0 ; 35.1474609375 ; 94.12 ; 55.41
419.0 ; 11.0 ; 700.453125 ; 75.05 ; 62.02
584.0 ; 212.0 ; 1542.115234375 ; 36.84 ; 58.96
48.0 ; 1.0 ; 4.0380859375 ; 95.73 ; 74.32
343.0 ; 21.0 ; 960.0625 ; 75.34 ; 65.38
409.0 ; 34.0 ; 1164.8701171875 ; 69.18 ; 65.38
1256.0 ; 293.0 ; 1522.783203125 ; 19.47 ; 49.48
286.0 ; 25.0 ; 449.265625 ; 79.79 ; 56.64
336.0 ; 48.0 ; 1552.951171875 ; 67.39 ; 70.17
416.0 ; 32.0 ; 2228.828125 ; 65.19 ; 65.68
536.0 ; 29.0 ; 285.9462890625 ; 69.46 ; 50.07
1117.0 ; 20.0 ; 486.6552734375 ; 54.33 ; 55.06
174.0 ; 81.0 ; 22922.3046875 ; 58.81 ; 74.47
2127.0 ; 658.0 ; 2453.029296875 ; 10.32 ; 41.43
892.0 ; 85.0 ; 101.21875 ; 46.81 ; 71.56
380.0 ; 33.0 ; 3842.59765625 ; 63.77 ; 70.17
3389.0 ; 325.0 ; 10589.888671875 ; 4.97 ; 68.79
500.0 ; 8.0 ; 150.5078125 ; 74.89 ; 60.89
961.0 ; 221.0 ; 14703.9931640625 ; 18.55 ; 77.38
278.0 ; 37.0 ; 712.126953125 ; 76.37 ; 63.60
1070.0 ; 183.0 ; 180.541015625 ; 31.83 ; 63.90
3234.0 ; 1021.0 ; 13395.7841796875 ; 4.64 ; 62.72
27.0 ; 3.0 ; 10.5517578125 ; 95.89 ; 58.81
1129.0 ; 69.0 ; 3474.3466796875 ; 33.50 ; 65.78
250.0 ; 38.0 ; 94.2705078125 ; 80.47 ; 57.98
3813.0 ; 977.0 ; 6603.3466796875 ; 5.13 ; 64.25
78.0 ; 17.0 ; 431.4775390625 ; 88.16 ; 64.74
1784.0 ; 44.0 ; 431.8369140625 ; 43.23 ; 68.30
353.0 ; 28.0 ; 211.3916015625 ; 77.67 ; 56.54
201.0 ; 28.0 ; 6415.208984375 ; 70.20 ; 77.63
2242.0 ; 84.0 ; 479.0390625 ; 32.13 ; 67.16
757.0 ; 41.0 ; 2565.3876953125 ; 49.89 ; 65.78
515.0 ; 69.0 ; 3834.9208984375 ; 49.83 ; 69.58
1032.0 ; 118.0 ; 7792.5517578125 ; 24.15 ; 69.58
3644.0 ; 895.0 ; 5618.0029296875 ; 5.48 ; 49.43
2842.0 ; 116.0 ; 5161.869140625 ; 14.46 ; 61.78
4079.0 ; 36.0 ; 938.8173828125 ; 39.58 ; 66.91
759.0 ; 30.0 ; 442.5859375 ; 60.77 ; 60.40
1560.0 ; 362.0 ; 3158.2099609375 ; 12.10 ; 62.77
276.0 ; 69.0 ; 924.0966796875 ; 67.83 ; 61.38
335.0 ; 34.0 ; 3329.677734375 ; 66.07 ; 70.17
3926.0 ; 919.0 ; 10021.8427734375 ; 4.69 ; 56.79
147.0 ; 18.0 ; 3412.5439453125 ; 75.68 ; 75.41
3202.0 ; 652.0 ; 2524.3427734375 ; 8.87 ; 42.57
1410.0 ; 246.0 ; 2302.53515625 ; 15.91 ; 61.43
402.0 ; 19.0 ; 547.029296875 ; 75.43 ; 54.57
226.0 ; 40.0 ; 603.55859375 ; 78.31 ; 67.46
185.0 ; 5.0 ; 108.1298828125 ; 88.12 ; 60.40
533.0 ; 79.0 ; 6398.8271484375 ; 45.47 ; 71.31
676.0 ; 82.0 ; 668.1806640625 ; 50.57 ; 47.85
5432.0 ; 103.0 ; 43222.34375 ; 15.18 ; 69.63
38.0 ; 5.0 ; 1865.337890625 ; 85.97 ; 74.47
605.0 ; 60.0 ; 1118.6015625 ; 55.55 ; 65.78
231.0 ; 16.0 ; 344.0556640625 ; 83.94 ; 60.64
163.0 ; 3.0 ; 182.9814453125 ; 88.73 ; 41.93
521.0 ; 128.0 ; 5081.6640625 ; 38.63 ; 71.31
4201.0 ; 62.0 ; 2544.4853515625 ; 27.57 ; 57.63
677.0 ; 141.0 ; 669.3544921875 ; 41.96 ; 35.75
659.0 ; 105.0 ; 2344.142578125 ; 40.01 ; 65.83
1644.0 ; 106.0 ; 3283.990234375 ; 21.19 ; 53.78
1187.0 ; 65.0 ; 2562.353515625 ; 35.10 ; 54.77
910.0 ; 213.0 ; 4525.40234375 ; 21.33 ; 69.93
255.0 ; 36.0 ; 195.8369140625 ; 80.16 ; 50.52
3958.0 ; 913.0 ; 10413.919921875 ; 4.70 ; 65.04
98.0 ; 17.0 ; 509.0576171875 ; 87.15 ; 69.93
2717.0 ; 760.0 ; 520.74609375 ; 17.06 ; 64.99
300.0 ; 16.0 ; 332.85546875 ; 81.35 ; 45.73
550.0 ; 45.0 ; 69.0048828125 ; 66.73 ; 65.88
948.0 ; 179.0 ; 4551.05859375 ; 21.83 ; 69.23
1165.0 ; 282.0 ; 5086.349609375 ; 14.66 ; 66.47
1294.0 ; 175.0 ; 1902.8046875 ; 20.71 ; 48.44
1718.0 ; 407.0 ; 4777.58984375 ; 9.30 ; 66.96
391.0 ; 34.0 ; 4637.6181640625 ; 62.45 ; 71.31
53.0 ; 11.0 ; 119.9501953125 ; 92.63 ; 58.07
2872.0 ; 21.0 ; 417.302734375 ; 45.16 ; 67.21
1207.0 ; 334.0 ; 6985.3828125 ; 13.27 ; 67.06
262.0 ; 27.0 ; 242.54296875 ; 81.38 ; 46.07
2768.0 ; 133.0 ; 24546.25 ; 11.31 ; 70.57
152.0 ; 12.0 ; 516.9033203125 ; 86.23 ; 65.78
127.0 ; 11.0 ; 185.7451171875 ; 88.77 ; 60.64
402.0 ; 74.0 ; 1597.6328125 ; 58.35 ; 61.93
522.0 ; 31.0 ; 1019.111328125 ; 65.75 ; 53.93
1465.0 ; 501.0 ; 722.9091796875 ; 21.03 ; 61.68
962.0 ; 318.0 ; 2154.0146484375 ; 22.20 ; 58.12
196.0 ; 54.0 ; 639.533203125 ; 75.85 ; 64.49
61.0 ; 12.0 ; 2500.9150390625 ; 81.56 ; 77.63
1522.0 ; 357.0 ; 2372.98046875 ; 13.91 ; 49.43
85.0 ; 6.0 ; 67.654296875 ; 91.31 ; 65.14
1534.0 ; 133.0 ; 3401.8701171875 ; 18.33 ; 71.36
149.0 ; 16.0 ; 1796.82421875 ; 79.59 ; 71.31
658.0 ; 185.0 ; 5397.5458984375 ; 29.02 ; 70.77
381.0 ; 39.0 ; 2180.6875 ; 65.39 ; 65.68
67.0 ; 6.0 ; 128.8505859375 ; 91.97 ; 61.93
62.0 ; 17.0 ; 6807.0673828125 ; 77.05 ; 74.47
1258.0 ; 243.0 ; 10320.7255859375 ; 13.09 ; 70.77
203.0 ; 8.0 ; 590.59765625 ; 84.64 ; 65.38
611.0 ; 93.0 ; 2909.1611328125 ; 42.52 ; 70.17
2646.0 ; 32.0 ; 2691.041015625 ; 34.07 ; 47.90
2112.0 ; 658.0 ; 2453.13671875 ; 10.38 ; 45.14
670.0 ; 163.0 ; 3289.4208984375 ; 31.66 ; 69.23
787.0 ; 153.0 ; 3549.6708984375 ; 28.46 ; 69.23
1020.0 ; 25.0 ; 1000.2802734375 ; 52.45 ; 42.02
2569.0 ; 474.0 ; 6340.421875 ; 5.45 ; 59.90
538.0 ; 92.0 ; 1478.67578125 ; 49.56 ; 66.12
382.0 ; 107.0 ; 1336.1923828125 ; 54.22 ; 62.72
606.0 ; 112.0 ; 2022.798828125 ; 41.80 ; 64.49
3818.0 ; 28.0 ; 4389.85546875 ; 32.62 ; 40.69
638.0 ; 103.0 ; 1135.8193359375 ; 45.59 ; 58.72
1001.0 ; 190.0 ; 1694.4775390625 ; 25.36 ; 62.02
4340.0 ; 5.0 ; 792.0380859375 ; 45.39 ; 63.06
50.0 ; 1.0 ; 49.529296875 ; 95.29 ; 45.58
196.0 ; 24.0 ; 449.541015625 ; 83.24 ; 78.72
785.0 ; 167.0 ; 1395.34375 ; 32.90 ; 67.36
2117.0 ; 658.0 ; 2453.134765625 ; 10.36 ; 45.14
1626.0 ; 178.0 ; 2456.2353515625 ; 15.92 ; 55.46
259.0 ; 55.0 ; 1446.978515625 ; 69.25 ; 64.74
440.0 ; 24.0 ; 661.18359375 ; 72.37 ; 58.42
523.0 ; 35.0 ; 539.8662109375 ; 67.54 ; 40.69
1326.0 ; 85.0 ; 1871.2685546875 ; 30.89 ; 55.75
112.0 ; 10.0 ; 289.3212890625 ; 88.85 ; 62.17
555.0 ; 171.0 ; 2693.4326171875 ; 36.30 ; 70.62
870.0 ; 156.0 ; 2034.0068359375 ; 29.05 ; 64.79
749.0 ; 155.0 ; 984.4326171875 ; 36.81 ; 47.41
3449.0 ; 47.0 ; 1499.333984375 ; 34.43 ; 55.06
60.0 ; 7.0 ; 653.244140625 ; 89.75 ; 71.31
943.0 ; 210.0 ; 2388.99609375 ; 23.56 ; 56.79
103.0 ; 6.0 ; 492.6591796875 ; 88.59 ; 69.33
90.0 ; 21.0 ; 338.0224609375 ; 87.62 ; 60.59
712.0 ; 43.0 ; 717.529296875 ; 58.09 ; 39.01
842.0 ; 206.0 ; 4859.4599609375 ; 22.87 ; 67.06
4337.0 ; 689.0 ; 3811.00390625 ; 6.85 ; 46.02
203.0 ; 81.0 ; 416.38671875 ; 70.72 ; 66.27
34.0 ; 3.0 ; 405.826171875 ; 93.45 ; 71.31
533.0 ; 86.0 ; 8159.4794921875 ; 43.50 ; 76.20
291.0 ; 31.0 ; 1539.9404296875 ; 72.95 ; 65.68
2962.0 ; 722.0 ; 6839.19921875 ; 5.17 ; 55.51
38.0 ; 1.0 ; 216.287109375 ; 95.14 ; 65.68
323.0 ; 25.0 ; 920.89453125 ; 75.72 ; 65.38
957.0 ; 161.0 ; 2349.6748046875 ; 25.79 ; 59.90
1983.0 ; 424.0 ; 1739.5234375 ; 13.10 ; 45.28
375.0 ; 12.0 ; 324.1943359375 ; 78.81 ; 49.23
789.0 ; 31.0 ; 3391.369140625 ; 49.57 ; 70.17
92.0 ; 2.0 ; 42.9765625 ; 91.76 ; 62.37
1041.0 ; 162.0 ; 6534.9501953125 ; 20.08 ; 65.48
2276.0 ; 210.0 ; 1496.4736328125 ; 14.61 ; 45.23
444.0 ; 70.0 ; 8127.478515625 ; 50.52 ; 79.65
13.0 ; 1.0 ; 135.2861328125 ; 96.86 ; 71.31
960.0 ; 63.0 ; 7630.8427734375 ; 35.75 ; 69.63
77.0 ; 3.0 ; 15.173828125 ; 92.23 ; 67.01
617.0 ; 112.0 ; 503.2861328125 ; 48.41 ; 39.90
3774.0 ; 301.0 ; 5475.0703125 ; 5.80 ; 61.43
991.0 ; 39.0 ; 95.9765625 ; 55.09 ; 72.05
410.0 ; 22.0 ; 150.689453125 ; 76.60 ; 64.54
1057.0 ; 42.0 ; 3877.45703125 ; 40.68 ; 65.78
596.0 ; 188.0 ; 4822.4111328125 ; 31.46 ; 70.77
575.0 ; 3.0 ; 339.6943359375 ; 71.66 ; 60.40
5889.0 ; 1047.0 ; 18992.205078125 ; 4.59 ; 64.49
753.0 ; 156.0 ; 1700.0234375 ; 33.33 ; 54.72
465.0 ; 47.0 ; 3976.2255859375 ; 56.97 ; 70.81
655.0 ; 234.0 ; 1975.23046875 ; 32.22 ; 65.73
278.0 ; 47.0 ; 3861.48828125 ; 64.90 ; 76.20
398.0 ; 44.0 ; 5027.556640625 ; 59.75 ; 71.31
36.0 ; 3.0 ; 205.5751953125 ; 94.34 ; 65.68
929.0 ; 141.0 ; 2034.916015625 ; 28.90 ; 60.44
806.0 ; 104.0 ; 1202.1943359375 ; 39.84 ; 57.63
2860.0 ; 487.0 ; 4028.916015625 ; 6.71 ; 45.53
451.0 ; 89.0 ; 856.576171875 ; 56.78 ; 53.43
88.0 ; 4.0 ; 534.7314453125 ; 89.06 ; 65.68
146.0 ; 46.0 ; 731.8759765625 ; 78.89 ; 70.62
449.0 ; 144.0 ; 998.8671875 ; 48.63 ; 56.05
144.0 ; 33.0 ; 576.306640625 ; 82.60 ; 61.93
1300.0 ; 111.0 ; 10691.6630859375 ; 20.95 ; 70.81
764.0 ; 51.0 ; 435.80078125 ; 56.12 ; 55.95
672.0 ; 61.0 ; 1929.111328125 ; 49.55 ; 65.38
360.0 ; 36.0 ; 858.275390625 ; 72.43 ; 67.75
1257.0 ; 30.0 ; 1305.986328125 ; 46.17 ; 47.90
686.0 ; 141.0 ; 726.080078125 ; 41.36 ; 51.65
227.0 ; 32.0 ; 608.802734375 ; 79.87 ; 67.46
256.0 ; 14.0 ; 169.216796875 ; 84.13 ; 56.20
638.0 ; 41.0 ; 701.6357421875 ; 61.10 ; 47.21
540.0 ; 177.0 ; 13173.8486328125 ; 32.87 ; 77.48
723.0 ; 311.0 ; 5786.41015625 ; 24.15 ; 72.15
893.0 ; 234.0 ; 2570.0146484375 ; 23.80 ; 66.96
1455.0 ; 300.0 ; 3016.9326171875 ; 13.14 ; 62.77
1105.0 ; 210.0 ; 2010.0732421875 ; 21.52 ; 58.72
2080.0 ; 474.0 ; 7010.1171875 ; 6.71 ; 65.83
220.0 ; 10.0 ; 707.0810546875 ; 83.17 ; 63.56
