dom ; request ; size ; historical ; lsh_knn
997.0 ; 27.0 ; 1277.3975 ; 51.13 ; 55.58
4008.0 ; 731.0 ; 3678.833 ; 6.98 ; 46.53
920.0 ; 13.0 ; 538.7412 ; 58.95 ; 60.40
881.0 ; 91.0 ; 1728.0352 ; 37.89 ; 60.71
4431.0 ; 759.0 ; 16715.191 ; 4.74 ; 66.88
930.0 ; 15.0 ; 548.84375 ; 58.41 ; 60.10
4075.0 ; 974.0 ; 10347.111 ; 4.67 ; 61.79
1744.0 ; 223.0 ; 5920.1846 ; 9.86 ; 66.18
1481.0 ; 67.0 ; 5202.7324 ; 28.19 ; 66.46
342.0 ; 66.0 ; 11631.296 ; 55.77 ; 72.47
1311.0 ; 360.0 ; 5435.8203 ; 12.45 ; 67.38
7178.0 ; 713.0 ; 8420.632 ; 4.78 ; 51.14
1081.0 ; 138.0 ; 2824.332 ; 24.23 ; 63.88
639.0 ; 72.0 ; 10696.258 ; 42.47 ; 71.52
1291.0 ; 73.0 ; 1351.8711 ; 35.88 ; 48.81
908.0 ; 275.0 ; 1744.3564 ; 24.92 ; 57.92
962.0 ; 17.0 ; 542.29395 ; 57.40 ; 59.55
1133.0 ; 156.0 ; 406.3086 ; 31.35 ; 62.60
454.0 ; 81.0 ; 2346.9258 ; 52.28 ; 69.01
712.0 ; 9.0 ; 460.33008 ; 65.50 ; 57.23
1437.0 ; 391.0 ; 1116.5586 ; 19.28 ; 49.07
966.0 ; 17.0 ; 636.51855 ; 56.81 ; 57.47
938.0 ; 62.0 ; 721.1719 ; 47.51 ; 53.98
2884.0 ; 466.0 ; 870.8877 ; 15.28 ; 63.39
40.0 ; 2.0 ; 163.21191 ; 94.45 ; 67.48
512.0 ; 33.0 ; 3163.0303 ; 59.08 ; 68.91
454.0 ; 85.0 ; 1470.9287 ; 54.38 ; 66.15
1045.0 ; 32.0 ; 430.80176 ; 53.74 ; 63.76
1674.0 ; 136.0 ; 1360.834 ; 22.41 ; 52.55
1871.0 ; 177.0 ; 2810.0654 ; 13.69 ; 56.74
938.0 ; 101.0 ; 3134.8818 ; 31.34 ; 66.77
668.0 ; 65.0 ; 5820.3174 ; 43.77 ; 70.45
1747.0 ; 127.0 ; 3731.0068 ; 17.08 ; 62.31
7590.0 ; 72.0 ; 1493.0449 ; 28.54 ; 67.98
952.0 ; 16.0 ; 544.8037 ; 57.75 ; 59.57
2639.0 ; 127.0 ; 4614.5586 ; 13.41 ; 59.85
411.0 ; 121.0 ; 646.7744 ; 54.66 ; 55.27
7545.0 ; 426.0 ; 20001.719 ; 4.87 ; 65.25
1386.0 ; 483.0 ; 1486.1035 ; 18.07 ; 43.46
444.0 ; 37.0 ; 2000.4971 ; 63.68 ; 68.73
672.0 ; 15.0 ; 743.0586 ; 64.46 ; 52.40
2940.0 ; 258.0 ; 3907.961 ; 7.44 ; 54.63
27.0 ; 1.0 ; 111.52539 ; 96.26 ; 66.68
806.0 ; 39.0 ; 519.9463 ; 57.27 ; 57.62
4220.0 ; 1.0 ; 156.91602 ; 49.94 ; 71.75
7656.0 ; 109.0 ; 12508.729 ; 14.41 ; 56.54
755.0 ; 61.0 ; 3777.6475 ; 43.34 ; 69.84
936.0 ; 16.0 ; 267.82422 ; 59.56 ; 67.41
29.0 ; 1.0 ; 11.801758 ; 96.73 ; 63.98
1093.0 ; 94.0 ; 1194.293 ; 35.28 ; 50.86
2356.0 ; 290.0 ; 4999.2773 ; 6.55 ; 62.17
2519.0 ; 536.0 ; 1736.6016 ; 11.23 ; 52.08
180.0 ; 17.0 ; 15.859375 ; 87.21 ; 70.31
2026.0 ; 429.0 ; 2515.7783 ; 10.67 ; 50.65
355.0 ; 99.0 ; 974.21875 ; 58.44 ; 63.40
1127.0 ; 65.0 ; 5649.0557 ; 32.82 ; 68.12
172.0 ; 10.0 ; 2317.0615 ; 78.08 ; 71.02
4294.0 ; 43.0 ; 1904.9102 ; 33.83 ; 61.60
1120.0 ; 163.0 ; 1374.4072 ; 26.00 ; 50.98
2214.0 ; 206.0 ; 3526.792 ; 9.98 ; 57.70
78.0 ; 7.0 ; 6.0595703 ; 91.74 ; 69.77
467.0 ; 4.0 ; 114.80859 ; 76.97 ; 66.70
363.0 ; 19.0 ; 303.0166 ; 78.37 ; 52.99
737.0 ; 191.0 ; 19863.342 ; 25.29 ; 71.90
4349.0 ; 1281.0 ; 83793.78 ; 4.24 ; 73.91
181.0 ; 68.0 ; 3410.9082 ; 63.89 ; 73.49
1544.0 ; 74.0 ; 6746.551 ; 25.62 ; 67.35
34.0 ; 3.0 ; 282.4082 ; 94.08 ; 70.25
8907.0 ; 2189.0 ; 3595.2432 ; 6.39 ; 59.30
749.0 ; 89.0 ; 3158.5928 ; 38.28 ; 68.43
1677.0 ; 191.0 ; 3133.7012 ; 13.66 ; 60.08
2040.0 ; 152.0 ; 1258.9463 ; 19.63 ; 57.30
571.0 ; 59.0 ; 2445.6992 ; 52.22 ; 68.57
1763.0 ; 133.0 ; 3551.0967 ; 16.49 ; 62.37
901.0 ; 153.0 ; 13111.14 ; 23.18 ; 71.76
3729.0 ; 37.0 ; 749.6572 ; 40.39 ; 67.73
1728.0 ; 495.0 ; 5409.0654 ; 8.77 ; 64.95
994.0 ; 212.0 ; 2095.1963 ; 23.27 ; 59.95
1003.0 ; 192.0 ; 1284.0771 ; 26.97 ; 51.47
4106.0 ; 386.0 ; 4366.122 ; 6.47 ; 48.60
363.0 ; 17.0 ; 870.0371 ; 75.65 ; 63.50
341.0 ; 44.0 ; 3763.1152 ; 63.17 ; 71.09
919.0 ; 12.0 ; 523.15137 ; 59.19 ; 59.46
1206.0 ; 80.0 ; 1869.2129 ; 33.42 ; 58.29
1141.0 ; 23.0 ; 816.667 ; 51.65 ; 55.65
441.0 ; 55.0 ; 361.35352 ; 67.34 ; 51.45
1321.0 ; 176.0 ; 6178.5615 ; 15.19 ; 68.71
980.0 ; 57.0 ; 1888.7646 ; 42.45 ; 61.13
844.0 ; 214.0 ; 4154.66 ; 23.11 ; 68.29
2763.0 ; 284.0 ; 5948.119 ; 5.66 ; 61.65
2580.0 ; 269.0 ; 20207.11 ; 5.22 ; 70.79
5633.0 ; 527.0 ; 17508.352 ; 4.84 ; 66.75
26.0 ; 5.0 ; 613.05273 ; 92.50 ; 72.25
2249.0 ; 385.0 ; 10781.682 ; 5.79 ; 69.35
3223.0 ; 262.0 ; 4157.424 ; 7.08 ; 53.84
730.0 ; 116.0 ; 1676.7275 ; 38.27 ; 61.92
2640.0 ; 255.0 ; 2092.706 ; 10.73 ; 51.57
5908.0 ; 779.0 ; 8939.357 ; 4.75 ; 56.18
2061.0 ; 84.0 ; 2185.6455 ; 25.18 ; 50.37
2105.0 ; 232.0 ; 742.8711 ; 18.51 ; 62.85
3846.0 ; 1044.0 ; 3762.2744 ; 6.75 ; 43.55
2144.0 ; 272.0 ; 10681.34 ; 6.42 ; 69.13
74.0 ; 16.0 ; 200.31055 ; 89.66 ; 63.78
956.0 ; 16.0 ; 537.4541 ; 57.71 ; 60.65
1170.0 ; 53.0 ; 10790.079 ; 34.24 ; 70.03
28.0 ; 1.0 ; 38.789062 ; 96.63 ; 55.49
1012.0 ; 26.0 ; 1267.791 ; 51.07 ; 54.33
102.0 ; 29.0 ; 228.69922 ; 86.39 ; 60.12
58.0 ; 14.0 ; 7514.1465 ; 77.64 ; 72.15
1009.0 ; 102.0 ; 9380.599 ; 26.81 ; 70.50
3724.0 ; 248.0 ; 1846.2373 ; 11.66 ; 61.28
1387.0 ; 261.0 ; 17065.352 ; 11.21 ; 73.15
629.0 ; 12.0 ; 812.3701 ; 65.98 ; 56.05
298.0 ; 85.0 ; 432.6963 ; 66.29 ; 52.98
1805.0 ; 156.0 ; 2989.8955 ; 14.98 ; 58.52
1756.0 ; 359.0 ; 721.2246 ; 18.97 ; 59.96
64.0 ; 11.0 ; 170.52734 ; 91.37 ; 64.14
874.0 ; 68.0 ; 3104.8555 ; 39.38 ; 67.56
48.0 ; 8.0 ; 8702.051 ; 79.14 ; 72.15
493.0 ; 25.0 ; 1369.0391 ; 66.33 ; 64.92
79.0 ; 24.0 ; 2160.8496 ; 79.17 ; 73.15
456.0 ; 45.0 ; 3195.3223 ; 58.79 ; 71.47
2043.0 ; 607.0 ; 5258.782 ; 7.39 ; 62.37
1656.0 ; 177.0 ; 4915.409 ; 12.72 ; 65.54
1529.0 ; 261.0 ; 8004.8936 ; 9.94 ; 69.40
2973.0 ; 192.0 ; 8615.706 ; 7.28 ; 66.07
741.0 ; 85.0 ; 1173.9277 ; 45.22 ; 57.40
1407.0 ; 339.0 ; 2329.1836 ; 15.08 ; 56.43
1483.0 ; 89.0 ; 2767.583 ; 26.14 ; 60.21
960.0 ; 10.0 ; 479.9668 ; 58.76 ; 60.52
1088.0 ; 92.0 ; 1320.1953 ; 35.12 ; 52.73
667.0 ; 39.0 ; 1791.9414 ; 55.35 ; 65.37
433.0 ; 48.0 ; 1605.3242 ; 63.07 ; 67.30
1409.0 ; 45.0 ; 1815.6963 ; 39.24 ; 54.41
1814.0 ; 51.0 ; 589.26465 ; 40.54 ; 66.22
768.0 ; 138.0 ; 1858.5225 ; 33.87 ; 62.28
1739.0 ; 567.0 ; 4041.5146 ; 9.62 ; 61.11
1344.0 ; 67.0 ; 3178.3916 ; 31.52 ; 63.85
149.0 ; 5.0 ; 378.38867 ; 87.94 ; 64.28
716.0 ; 175.0 ; 4731.755 ; 28.05 ; 70.13
672.0 ; 84.0 ; 213.82129 ; 52.66 ; 64.27
607.0 ; 97.0 ; 6373.4434 ; 39.22 ; 72.24
3065.0 ; 626.0 ; 10264.011 ; 4.83 ; 66.22
4505.0 ; 637.0 ; 4922.7266 ; 5.98 ; 49.12
1987.0 ; 153.0 ; 1671.6982 ; 17.96 ; 52.97
2206.0 ; 446.0 ; 9599.064 ; 5.93 ; 67.76
206.0 ; 6.0 ; 54.546875 ; 87.59 ; 67.59
5473.0 ; 1533.0 ; 3812.542 ; 6.46 ; 49.64
3321.0 ; 246.0 ; 2558.794 ; 9.74 ; 54.11
369.0 ; 83.0 ; 2287.2441 ; 55.62 ; 70.25
4621.0 ; 478.0 ; 3661.8926 ; 7.11 ; 52.24
508.0 ; 48.0 ; 583.1797 ; 65.03 ; 51.27
559.0 ; 99.0 ; 261.42676 ; 53.78 ; 59.01
781.0 ; 44.0 ; 985.167 ; 54.34 ; 53.37
2052.0 ; 395.0 ; 853.4531 ; 16.98 ; 59.48
31.0 ; 50.0 ; 2144.249 ; 77.27 ; 74.88
3218.0 ; 664.0 ; 7845.073 ; 4.88 ; 62.90
5064.0 ; 140.0 ; 1448.7539 ; 18.18 ; 67.28
1292.0 ; 90.0 ; 1215.7451 ; 33.06 ; 49.04
1117.0 ; 279.0 ; 1107.5947 ; 23.53 ; 41.07
3240.0 ; 570.0 ; 216811.5 ; 4.06 ; 72.85
1868.0 ; 103.0 ; 3305.7979 ; 20.24 ; 59.64
580.0 ; 33.0 ; 604.9697 ; 65.38 ; 48.37
1667.0 ; 331.0 ; 3499.9229 ; 10.85 ; 60.19
673.0 ; 73.0 ; 1154.1621 ; 49.97 ; 58.61
2074.0 ; 804.0 ; 1012.7588 ; 15.87 ; 53.12
1441.0 ; 49.0 ; 3761.1123 ; 33.97 ; 64.71
557.0 ; 59.0 ; 335.03125 ; 61.78 ; 57.96
1083.0 ; 407.0 ; 29043.744 ; 14.75 ; 74.22
359.0 ; 118.0 ; 1310.0283 ; 53.79 ; 65.98
1814.0 ; 400.0 ; 2829.5186 ; 10.81 ; 55.61
38.0 ; 4.0 ; 748.3301 ; 91.25 ; 71.45
16.0 ; 1.0 ; 145.77832 ; 96.65 ; 70.12
1265.0 ; 323.0 ; 1012.5615 ; 21.78 ; 48.63
174.0 ; 26.0 ; 716.0674 ; 82.18 ; 68.26
5425.0 ; 565.0 ; 32804.36 ; 4.76 ; 70.27
302.0 ; 50.0 ; 328.03027 ; 74.55 ; 48.19
217.0 ; 22.0 ; 304.61523 ; 83.61 ; 55.01
3129.0 ; 237.0 ; 9114.827 ; 5.96 ; 64.81
1172.0 ; 176.0 ; 1412.6416 ; 24.22 ; 50.58
2688.0 ; 472.0 ; 2185.5713 ; 9.80 ; 48.85
5576.0 ; 46.0 ; 8706.99 ; 27.37 ; 56.04
349.0 ; 49.0 ; 305.91602 ; 72.94 ; 48.71
3705.0 ; 245.0 ; 2246.9883 ; 10.52 ; 58.75
402.0 ; 69.0 ; 40787.383 ; 52.41 ; 72.15
1335.0 ; 349.0 ; 1921.6895 ; 17.06 ; 52.99
830.0 ; 134.0 ; 4210.8965 ; 28.27 ; 69.02
1049.0 ; 93.0 ; 881.0928 ; 37.88 ; 50.03
340.0 ; 5.0 ; 37.98828 ; 82.66 ; 72.04
1625.0 ; 135.0 ; 5147.7754 ; 15.97 ; 65.83
1304.0 ; 65.0 ; 1203.6191 ; 38.25 ; 50.40
3537.0 ; 219.0 ; 2239.1182 ; 11.11 ; 57.08
1669.0 ; 267.0 ; 1061.5625 ; 18.13 ; 54.99
1220.0 ; 200.0 ; 5249.4473 ; 15.60 ; 67.75
5407.0 ; 570.0 ; 31856.242 ; 4.76 ; 69.92
65.0 ; 11.0 ; 9.537109 ; 92.19 ; 66.74
1514.0 ; 44.0 ; 2613.8955 ; 36.31 ; 59.90
754.0 ; 219.0 ; 2343.5352 ; 28.31 ; 64.51
501.0 ; 62.0 ; 2281.9443 ; 54.69 ; 68.72
1704.0 ; 285.0 ; 1053.4297 ; 17.61 ; 56.12
608.0 ; 112.0 ; 563.0801 ; 48.40 ; 47.21
338.0 ; 62.0 ; 143.89551 ; 71.08 ; 59.50
2371.0 ; 535.0 ; 3079.1387 ; 8.28 ; 51.48
598.0 ; 110.0 ; 607.83105 ; 48.80 ; 46.38
1846.0 ; 109.0 ; 10688.966 ; 16.77 ; 68.60
21272.0 ; 3050.0 ; 10849.857 ; 3.64 ; 58.14
559.0 ; 210.0 ; 1001.251 ; 40.40 ; 56.19
1352.0 ; 327.0 ; 4437.3184 ; 12.66 ; 65.20
1033.0 ; 71.0 ; 2159.2383 ; 37.26 ; 61.91
396.0 ; 37.0 ; 775.2373 ; 71.14 ; 60.81
1182.0 ; 206.0 ; 1958.9229 ; 20.58 ; 57.74
606.0 ; 90.0 ; 1080.7871 ; 49.25 ; 58.73
4686.0 ; 542.0 ; 3252.8936 ; 7.60 ; 54.38
85.0 ; 11.0 ; 55.095703 ; 90.74 ; 55.33
1038.0 ; 294.0 ; 4392.714 ; 17.25 ; 67.39
826.0 ; 190.0 ; 1615.8525 ; 29.66 ; 59.43
1011.0 ; 76.0 ; 721.56836 ; 42.87 ; 54.94
2446.0 ; 776.0 ; 1385.1934 ; 12.68 ; 53.19
2297.0 ; 251.0 ; 30557.898 ; 6.24 ; 71.08
309.0 ; 75.0 ; 7167.746 ; 55.44 ; 72.40
1970.0 ; 210.0 ; 924.61426 ; 18.51 ; 60.47
2897.0 ; 675.0 ; 6692.1094 ; 5.24 ; 61.97
905.0 ; 92.0 ; 687.59766 ; 42.12 ; 53.43
46.0 ; 2.0 ; 223.5332 ; 93.85 ; 67.70
487.0 ; 106.0 ; 2067.4043 ; 47.15 ; 67.49
1574.0 ; 8.0 ; 74.26172 ; 52.97 ; 71.56
295.0 ; 20.0 ; 269.65332 ; 81.19 ; 50.00
260.0 ; 82.0 ; 1313.998 ; 63.74 ; 68.56
82.0 ; 4.0 ; 11.642578 ; 91.98 ; 70.17
2142.0 ; 268.0 ; 8059.21 ; 6.53 ; 67.04
295.0 ; 20.0 ; 269.63867 ; 81.19 ; 50.00
1430.0 ; 217.0 ; 3576.579 ; 14.04 ; 63.75
483.0 ; 74.0 ; 15052.037 ; 48.02 ; 72.37
615.0 ; 223.0 ; 43319.312 ; 28.21 ; 72.85
149.0 ; 14.0 ; 128.03711 ; 88.02 ; 50.61
757.0 ; 71.0 ; 2354.9482 ; 43.30 ; 66.75
1020.0 ; 19.0 ; 559.0488 ; 55.83 ; 60.41
1241.0 ; 137.0 ; 770.7285 ; 29.34 ; 55.49
5328.0 ; 51.0 ; 9695.406 ; 26.17 ; 58.36
481.0 ; 43.0 ; 314.47852 ; 68.75 ; 56.70
922.0 ; 241.0 ; 3150.1738 ; 21.91 ; 66.00
2031.0 ; 241.0 ; 4948.411 ; 8.67 ; 63.76
2572.0 ; 483.0 ; 1708.3975 ; 11.36 ; 53.64
60.0 ; 1.0 ; 49.518555 ; 94.40 ; 54.14
2100.0 ; 160.0 ; 21384.094 ; 10.40 ; 70.25
36.0 ; 1.0 ; 24.15039 ; 96.29 ; 57.58
613.0 ; 26.0 ; 863.2217 ; 64.03 ; 56.47
525.0 ; 63.0 ; 1361.7861 ; 56.72 ; 64.21
2498.0 ; 52.0 ; 4763.3467 ; 27.21 ; 59.72
955.0 ; 28.0 ; 1755.2617 ; 49.77 ; 61.49
178.0 ; 27.0 ; 471.6963 ; 83.20 ; 64.55
2903.0 ; 908.0 ; 5180.8594 ; 5.69 ; 56.46
5920.0 ; 32.0 ; 3464.8438 ; 32.79 ; 57.46
311.0 ; 81.0 ; 96.35742 ; 68.28 ; 61.38
71.0 ; 22.0 ; 1017.02637 ; 84.61 ; 72.81
599.0 ; 154.0 ; 3624.5762 ; 34.40 ; 70.09
4218.0 ; 845.0 ; 2418.211 ; 9.02 ; 55.69
988.0 ; 10.0 ; 162.29395 ; 59.79 ; 68.91
630.0 ; 105.0 ; 37029.97 ; 36.44 ; 72.95
405.0 ; 33.0 ; 674.6465 ; 72.13 ; 58.37
1026.0 ; 287.0 ; 2032.3555 ; 21.33 ; 58.90
894.0 ; 37.0 ; 747.876 ; 54.21 ; 52.88
311.0 ; 81.0 ; 96.35742 ; 68.28 ; 61.38
1992.0 ; 297.0 ; 4987.119 ; 7.90 ; 63.11
2330.0 ; 785.0 ; 10504.68 ; 5.31 ; 67.14
1818.0 ; 340.0 ; 1850.7197 ; 13.34 ; 45.50
920.0 ; 329.0 ; 854.76953 ; 28.61 ; 42.52
2061.0 ; 243.0 ; 10406.891 ; 7.37 ; 69.45
2044.0 ; 553.0 ; 5492.292 ; 7.28 ; 62.78
1881.0 ; 188.0 ; 2739.0947 ; 13.28 ; 55.50
685.0 ; 24.0 ; 352.62598 ; 64.65 ; 61.63
1653.0 ; 138.0 ; 1644.46 ; 21.15 ; 48.44
2437.0 ; 211.0 ; 855.18164 ; 17.14 ; 64.06
1818.0 ; 340.0 ; 1850.7178 ; 13.34 ; 45.50
1615.0 ; 141.0 ; 8553.08 ; 14.45 ; 69.96
1101.0 ; 19.0 ; 258.0371 ; 55.91 ; 68.63
295.0 ; 20.0 ; 269.63672 ; 81.19 ; 50.00
212.0 ; 26.0 ; 239.58398 ; 83.41 ; 50.22
26.0 ; 4.0 ; 261.22754 ; 94.47 ; 72.51
1097.0 ; 14.0 ; 248.58594 ; 56.81 ; 68.35
2243.0 ; 56.0 ; 1806.0264 ; 31.96 ; 54.35
533.0 ; 109.0 ; 2520.2588 ; 43.66 ; 68.69
260.0 ; 64.0 ; 6959.8916 ; 59.90 ; 71.90
2387.0 ; 85.0 ; 7456.9023 ; 19.06 ; 65.10
295.0 ; 20.0 ; 269.63477 ; 81.19 ; 50.00
204.0 ; 49.0 ; 729.5078 ; 76.28 ; 65.98
623.0 ; 64.0 ; 1681.165 ; 51.44 ; 64.68
6385.0 ; 62.0 ; 649.4121 ; 35.13 ; 70.38
1448.0 ; 73.0 ; 4891.336 ; 27.34 ; 67.82
59.0 ; 2.0 ; 6.263672 ; 93.90 ; 71.61
2981.0 ; 203.0 ; 3914.954 ; 8.69 ; 54.27
197.0 ; 70.0 ; 1093.5244 ; 69.58 ; 68.92
577.0 ; 40.0 ; 1755.1143 ; 58.51 ; 66.64
2285.0 ; 127.0 ; 4888.38 ; 13.94 ; 62.56
2491.0 ; 502.0 ; 1028.1992 ; 14.43 ; 60.03
1780.0 ; 256.0 ; 3288.1572 ; 10.88 ; 60.05
135.0 ; 7.0 ; 177.78613 ; 89.09 ; 54.83
1062.0 ; 88.0 ; 6926.4023 ; 28.59 ; 70.10
2926.0 ; 484.0 ; 4361.709 ; 6.43 ; 55.85
712.0 ; 113.0 ; 3443.0918 ; 35.14 ; 68.65
50.0 ; 5.0 ; 280.5869 ; 92.87 ; 69.91
292.0 ; 62.0 ; 752.66895 ; 69.81 ; 63.34
532.0 ; 22.0 ; 298.43652 ; 70.81 ; 59.47
584.0 ; 171.0 ; 1110.3867 ; 40.62 ; 58.39
529.0 ; 207.0 ; 6326.29 ; 32.49 ; 71.55
7147.0 ; 1317.0 ; 16272.76 ; 4.47 ; 61.97
112.0 ; 81.0 ; 3913.1494 ; 62.71 ; 74.10
1147.0 ; 250.0 ; 3132.3662 ; 17.50 ; 63.43
798.0 ; 209.0 ; 5448.582 ; 23.65 ; 70.31
401.0 ; 136.0 ; 851.09863 ; 52.23 ; 59.32
262.0 ; 68.0 ; 2863.9307 ; 61.87 ; 72.04
588.0 ; 99.0 ; 1420.5889 ; 46.70 ; 62.63
647.0 ; 134.0 ; 5412.1904 ; 33.05 ; 71.31
1253.0 ; 185.0 ; 449.58984 ; 27.60 ; 62.62
2202.0 ; 236.0 ; 2533.5205 ; 11.03 ; 50.79
2523.0 ; 300.0 ; 832.9287 ; 15.56 ; 63.78
671.0 ; 49.0 ; 1019.24414 ; 56.35 ; 56.46
574.0 ; 28.0 ; 377.51953 ; 67.74 ; 56.96
466.0 ; 8.0 ; 226.39551 ; 75.93 ; 62.22
107.0 ; 10.0 ; 48.49414 ; 90.25 ; 61.14
833.0 ; 45.0 ; 646.4873 ; 54.49 ; 53.87
883.0 ; 54.0 ; 1287.9912 ; 47.77 ; 56.59
721.0 ; 78.0 ; 2053.876 ; 43.79 ; 65.41
260.0 ; 12.0 ; 560.625 ; 82.24 ; 63.08
1815.0 ; 339.0 ; 1850.3154 ; 13.35 ; 46.19
1495.0 ; 154.0 ; 6827.8965 ; 14.61 ; 69.31
251.0 ; 57.0 ; 519.1709 ; 73.85 ; 59.48
537.0 ; 107.0 ; 762.36523 ; 50.67 ; 53.55
1177.0 ; 93.0 ; 776.90137 ; 36.34 ; 56.31
708.0 ; 200.0 ; 11988.136 ; 25.81 ; 73.19
1377.0 ; 312.0 ; 4254.791 ; 12.51 ; 64.82
182.0 ; 20.0 ; 155.05664 ; 85.84 ; 50.96
720.0 ; 135.0 ; 2363.3223 ; 34.15 ; 65.66
1649.0 ; 363.0 ; 3014.2568 ; 11.68 ; 57.91
2203.0 ; 380.0 ; 28295.02 ; 5.89 ; 71.92
2220.0 ; 480.0 ; 2535.789 ; 9.89 ; 48.26
636.0 ; 36.0 ; 246.94922 ; 64.61 ; 64.13
2954.0 ; 172.0 ; 2918.2031 ; 11.49 ; 47.29
540.0 ; 192.0 ; 1928.6123 ; 37.84 ; 65.60
629.0 ; 9.0 ; 513.35547 ; 68.00 ; 55.31
13169.0 ; 6401.0 ; 3132.5713 ; 6.21 ; 57.54
1172.0 ; 44.0 ; 801.41504 ; 47.10 ; 56.16
399.0 ; 120.0 ; 497.97168 ; 56.12 ; 48.16
1418.0 ; 66.0 ; 1823.0859 ; 34.11 ; 54.77
25.0 ; 1.0 ; 277.9414 ; 95.54 ; 70.56
387.0 ; 39.0 ; 580.7656 ; 72.18 ; 56.67
1541.0 ; 627.0 ; 329.55664 ; 22.53 ; 59.25
1463.0 ; 22.0 ; 1137.5352 ; 46.11 ; 56.13
2245.0 ; 152.0 ; 1942.7539 ; 16.13 ; 51.92
603.0 ; 94.0 ; 442.47656 ; 52.05 ; 52.83
723.0 ; 199.0 ; 7522.379 ; 25.56 ; 71.38
3543.0 ; 35.0 ; 2495.7744 ; 33.89 ; 54.73
260.0 ; 23.0 ; 9437.945 ; 68.46 ; 72.63
58.0 ; 8.0 ; 106.319336 ; 92.64 ; 59.02
720.0 ; 394.0 ; 1991.4463 ; 28.97 ; 61.03
492.0 ; 127.0 ; 4277.6406 ; 40.48 ; 71.73
711.0 ; 44.0 ; 1019.91406 ; 56.27 ; 56.36
948.0 ; 110.0 ; 1796.581 ; 32.96 ; 60.24
1311.0 ; 304.0 ; 6463.662 ; 12.15 ; 68.45
1943.0 ; 611.0 ; 1676.8018 ; 13.39 ; 45.41
1485.0 ; 77.0 ; 6279.7744 ; 25.57 ; 68.08
579.0 ; 20.0 ; 451.3164 ; 68.56 ; 54.88
628.0 ; 97.0 ; 1504.7393 ; 45.22 ; 62.58
686.0 ; 100.0 ; 2402.295 ; 39.78 ; 67.20
941.0 ; 173.0 ; 24697.816 ; 20.81 ; 71.83
46.0 ; 2.0 ; 19.097656 ; 94.95 ; 63.94
1780.0 ; 78.0 ; 1803.0244 ; 28.75 ; 48.48
241.0 ; 21.0 ; 1726.3125 ; 75.91 ; 70.06
54.0 ; 7.0 ; 560.82324 ; 90.79 ; 70.96
611.0 ; 143.0 ; 403.3047 ; 45.51 ; 52.48
3954.0 ; 230.0 ; 2300.8145 ; 10.71 ; 59.47
64.0 ; 4.0 ; 280.92188 ; 91.75 ; 69.44
397.0 ; 58.0 ; 524.0332 ; 67.63 ; 52.17
2275.0 ; 108.0 ; 6641.6133 ; 15.78 ; 66.01
655.0 ; 77.0 ; 359.51172 ; 54.01 ; 58.17
1331.0 ; 328.0 ; 4101.916 ; 13.15 ; 64.38
288.0 ; 12.0 ; 53.250977 ; 83.80 ; 69.35
748.0 ; 98.0 ; 1512.4971 ; 41.06 ; 61.27
1032.0 ; 237.0 ; 1940.1338 ; 22.46 ; 58.52
1239.0 ; 168.0 ; 2377.4521 ; 20.35 ; 60.11
883.0 ; 308.0 ; 1379.5957 ; 26.86 ; 53.76
695.0 ; 39.0 ; 668.62695 ; 59.76 ; 49.54
2128.0 ; 222.0 ; 193.61133 ; 21.52 ; 69.31
5634.0 ; 525.0 ; 17499.879 ; 4.84 ; 66.75
1251.0 ; 327.0 ; 3042.8242 ; 15.38 ; 62.06
116.0 ; 13.0 ; 879.6045 ; 85.19 ; 71.71
670.0 ; 266.0 ; 2061.9844 ; 30.72 ; 63.28
1757.0 ; 150.0 ; 2879.6924 ; 15.92 ; 58.32
295.0 ; 20.0 ; 269.64648 ; 81.19 ; 50.00
725.0 ; 204.0 ; 4350.9014 ; 26.64 ; 69.49
1819.0 ; 331.0 ; 3919.5654 ; 9.34 ; 61.32
176.0 ; 55.0 ; 1253.6484 ; 73.06 ; 70.45
821.0 ; 106.0 ; 2388.495 ; 34.84 ; 65.35
933.0 ; 15.0 ; 531.0283 ; 58.43 ; 60.42
177.0 ; 7.0 ; 157.0166 ; 87.86 ; 51.41
1297.0 ; 89.0 ; 2534.1348 ; 28.63 ; 61.80
508.0 ; 143.0 ; 2537.4297 ; 40.60 ; 68.75
3908.0 ; 94.0 ; 3045.1504 ; 19.90 ; 54.55
1497.0 ; 25.0 ; 1406.1885 ; 44.08 ; 50.38
63.0 ; 5.0 ; 18.250977 ; 93.09 ; 65.33
1224.0 ; 28.0 ; 826.7285 ; 49.42 ; 57.51
1363.0 ; 425.0 ; 4112.1963 ; 12.73 ; 63.57
1491.0 ; 86.0 ; 1718.8672 ; 29.51 ; 52.06
1656.0 ; 223.0 ; 4227.1943 ; 11.45 ; 63.77
1408.0 ; 333.0 ; 15082.279 ; 10.52 ; 72.42
2190.0 ; 12.0 ; 127.944336 ; 49.05 ; 71.74
934.0 ; 140.0 ; 3609.7822 ; 25.81 ; 67.62
1702.0 ; 236.0 ; 2371.4932 ; 13.62 ; 54.49
1295.0 ; 139.0 ; 7339.503 ; 17.85 ; 69.54
617.0 ; 148.0 ; 2025.4395 ; 37.30 ; 65.20
1677.0 ; 407.0 ; 1805.8477 ; 14.44 ; 45.75
